"index","SessionID","Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","Weekend","Month","CustomerType","Purchase"
"1082","1083","0","0","0","0","37","1229.766667","0.005405405","0.014414414","0","0","True","Mar","Returning_Customer","0"
"1083","1084","0","0","0","0","13","972.6","0","0.007692308","0","0","False","Mar","Returning_Customer","0"
"1084","1085","5","159","0","0","17","438.4333333","0.003030303","0.027272727","0","0","False","Mar","Returning_Customer","0"
"1085","1086","0","0","0","0","10","270","0","0.004","0","0","False","Mar","Returning_Customer","0"
"1086","1087","0","0","0","0","3","333","0","0.066666667","0","0","True","Mar","Returning_Customer","0"
"1087","1088","0","0","0","0","20","504.2333333","0.01","0.021666667","0","0","False","Mar","Returning_Customer","0"
"1088","1089","0","0","0","0","27","845.5","0","0.007407407","0","0","True","Mar","Returning_Customer","0"
"1089","1090","1","54","1","237","16","744.5","0.013333333","0.033777778","0","0","False","Mar","Returning_Customer","0"
"1090","1091","0","0","0","0","21","1129","0.00952381","0.038095238","0","0","False","Mar","Returning_Customer","0"
"1091","1092","2","34","0","0","8","358","0","0.02","0","0","False","Mar","Returning_Customer","0"
"1092","1093","0","0","0","0","24","832","0","0.020289855","21.92521348","0","False","Mar","Returning_Customer","0"
"1093","1094","0","0","0","0","4","36.5","0","0.05","0","0","False","Mar","Returning_Customer","0"
"1094","1095","0","0","0","0","7","157","0","0.014285714","0","0","False","Mar","Returning_Customer","0"
"1095","1096","3","36","0","0","9","71.33333333","0","0.02","0","0","False","Mar","New_Customer","0"
"1096","1097","7","196","3","138.5","11","227.5","0","0.006666667","0","0","True","Mar","New_Customer","0"
"1097","1098","1","0","2","56","22","1054.309524","0.004761905","0.023809524","0","0","False","Mar","Returning_Customer","0"
"1098","1099","0","0","0","0","6","308.1666667","0.083333333","0.095","0","0","False","Mar","Returning_Customer","0"
"1099","1100","0","0","0","0","10","229.25","0","0.06","0","0","False","Mar","Returning_Customer","0"
"1100","1101","0","0","1","29","9","225.8333333","0","0.02","0","0","True","Mar","Returning_Customer","0"
"1101","1102","2","21","1","26","22","326.5833333","0.018181818","0.066666667","0","0","False","Mar","Returning_Customer","0"
"1102","1103","10","231","1","8","104","3486.690476","0.003301887","0.013104972","0","0","True","Mar","Returning_Customer","0"
"1103","1104","0","0","0","0","8","863.3333333","0","0.014583333","0","0","True","Mar","Returning_Customer","0"
"1104","1105","0","0","0","0","1","67","0.1","0.133333333","0","0","False","Mar","Returning_Customer","0"
"1105","1106","15","1011.361111","2","171.5","54","1405.131241","0","0.006127451","37.41814196","0","True","Mar","New_Customer","0"
"1107","1108","0","0","0","0","24","917.0833333","0.008333333","0.031944444","0","0","True","Mar","Returning_Customer","0"
"1108","1109","3","61","0","0","19","573.6571429","0.036842105","0.04","0","0","False","Mar","Returning_Customer","0"
"1109","1110","0","0","0","0","5","94.5","0","0.04","0","0","False","Mar","Returning_Customer","0"
"1110","1111","0","0","0","0","13","238.1666667","0","0.007692308","0","0","False","Mar","Returning_Customer","0"
"1111","1112","3","227","0","0","3","164","0","0.013333333","0","0","False","Mar","New_Customer","0"
"1112","1113","0","0","5","14","31","750.5904762","0.007407407","0.036957672","0","0","False","Mar","Returning_Customer","0"
"1113","1114","1","464","0","0","19","1834.083333","0.02","0.03125","0","0","False","Mar","Returning_Customer","0"
"1114","1115","0","0","0","0","19","606.8333333","0.031578947","0.048245614","0","0","False","Mar","Returning_Customer","0"
"1116","1117","0","0","0","0","2","19","0","0.1","0","0","False","Mar","Returning_Customer","0"
"1117","1118","3","80.42857143","0","0","61","5900.351378","0","0.007213115","0","0","False","Mar","Returning_Customer","0"
"1118","1119","0","0","0","0","1","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1119","1120","0","0","0","0","1","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1120","1121","0","0","0","0","13","449.3333333","0.006153846","0.044615385","0","0","False","Mar","Returning_Customer","0"
"1121","1122","0","0","0","0","12","200","0","0.047222222","0","0","True","Mar","Returning_Customer","0"
"1122","1123","3","61.5","0","0","16","946.1666667","0","0.010526316","0","0","False","Mar","New_Customer","0"
"1123","1124","0","0","0","0","2","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1124","1125","0","0","0","0","3","514","0","0.066666667","0","0","False","Mar","Returning_Customer","0"
"1125","1126","1","58","0","0","5","64","0","0.016666667","0","0","False","Mar","New_Customer","0"
"1126","1127","0","0","0","0","2","210","0","0.1","0","0","False","Mar","Returning_Customer","0"
"1127","1128","2","243","0","0","12","1180.5","0","0.007692308","0","0","False","Mar","Returning_Customer","0"
"1128","1129","0","0","0","0","9","771.5","0.022222222","0.044444444","0","0","False","Mar","Returning_Customer","0"
"1129","1130","1","4","0","0","37","1096.75","0","0.020175439","0","0","False","Mar","Returning_Customer","0"
"1130","1131","0","0","0","0","5","381.6666667","0","0.02","0","0","False","Mar","Returning_Customer","0"
"1131","1132","9","210.6666667","3","127","55","1509.594444","0.006451613","0.02016129","14.68324522","0","False","Mar","Returning_Customer","0"
"1132","1133","0","0","0","0","4","69","0","0.05","0","0","False","Mar","Returning_Customer","0"
"1133","1134","0","0","0","0","1","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1134","1135","0","0","0","0","5","103","0","0.04","0","0","False","Mar","Returning_Customer","0"
"1135","1136","0","0","0","0","2","36.5","0","0.033333333","0","0","False","Mar","Returning_Customer","0"
"1136","1137","0","0","0","0","6","226","0","0.04","0","0","False","Mar","Returning_Customer","0"
"1137","1138","1","156.1428571","0","0","18","1181.198413","0","0.048235294","0","0","False","Mar","Returning_Customer","0"
"1138","1139","2","0","0","0","17","1394.666667","0","0.029761905","0","0","False","Mar","Returning_Customer","0"
"1139","1140","5","282","0","0","8","326","0","0.022222222","0","0","False","Mar","Returning_Customer","0"
"1140","1141","0","0","0","0","9","459.8307692","0","0.001587302","0","0","True","Mar","Returning_Customer","0"
"1141","1142","3","512.8333333","2","278","3","162","0","0.014285714","0","0","True","Mar","New_Customer","0"
"1142","1143","0","0","0","0","1","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1143","1144","0","0","0","0","1","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1145","1146","4","73.5","0","0","24","663.4666667","0.002564103","0.004395604","0","0","False","Mar","Returning_Customer","0"
"1146","1147","3","184.6888889","0","0","129","7669.250794","0","0.009135204","0","0","False","Mar","Returning_Customer","0"
"1147","1148","5","75.16666667","0","0","12","115.1666667","0.028571429","0.042857143","0","0","False","Mar","Returning_Customer","0"
"1148","1149","0","0","0","0","11","296.45","0","0.007792208","0","0","False","Mar","Returning_Customer","0"
"1149","1150","0","0","0","0","56","2633.869048","0.003703704","0.016666667","0","0","False","Mar","Returning_Customer","0"
"1150","1151","0","0","0","0","19","392","0.021052632","0.052631579","0","0","True","Mar","Returning_Customer","0"
"1151","1152","1","19","0","0","13","748.6666667","0","0.020512821","0","0","False","Mar","Returning_Customer","0"
"1152","1153","6","302","0","0","18","834.6666667","0.004761905","0.021269841","0","0","True","Mar","Returning_Customer","0"
"1153","1154","0","0","0","0","2","5","0","0.1","0","0","True","Mar","Returning_Customer","0"
"1154","1155","0","0","0","0","1","0","0.2","0.2","0","0","True","Mar","Returning_Customer","0"
"1155","1156","0","0","0","0","3","11","0.05","0.15","0","0","False","Mar","Returning_Customer","0"
"1156","1157","0","0","1","37","15","497.3333333","0.0125","0.0375","0","0","False","Mar","Returning_Customer","0"
"1158","1159","0","0","0","0","11","315.6","0","0.018181818","0","0","True","Mar","Returning_Customer","0"
"1159","1160","1","7","0","0","14","183.3333333","0","0.006666667","0","0","False","Mar","Returning_Customer","0"
"1160","1161","1","0","0","0","8","192.1666667","0","0.025","0","0","True","Mar","Returning_Customer","0"
"1162","1163","0","0","0","0","3","17","0.1","0.111111111","0","0","False","Mar","Returning_Customer","0"
"1163","1164","0","0","1","41","13","698","0","0.032142857","0","0","False","Mar","Returning_Customer","0"
"1164","1165","1","14","0","0","17","1093.142857","0","0.02125","0","0","False","Mar","Returning_Customer","0"
"1165","1166","1","5","0","0","9","2397.5","0","0.02","0","0","False","Mar","Returning_Customer","0"
"1166","1167","2","107","0","0","3","56","0","0.04","0","0","False","Mar","New_Customer","0"
"1167","1168","1","31","3","62","11","196.2","0","0.013333333","0","0","False","Mar","Returning_Customer","0"
"1168","1169","0","0","0","0","3","39.66666667","0","0.033333333","0","0","False","Mar","Returning_Customer","0"
"1169","1170","0","0","0","0","1","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1170","1171","0","0","0","0","1","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1172","1173","0","0","0","0","2","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1173","1174","1","7","0","0","29","906.5666667","0","0.006896552","0","0","True","Mar","New_Customer","0"
"1174","1175","0","0","0","0","4","149","0","0.05","0","0","False","Mar","Returning_Customer","0"
"1176","1177","0","0","0","0","1","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1177","1178","2","52","1","17.66666667","18","1262","0","0.00952381","0","0","False","Mar","New_Customer","0"
"1178","1179","0","0","0","0","12","207","0","0.036666667","0","0","False","Mar","Returning_Customer","0"
"1179","1180","1","19","0","0","7","115.6666667","0","0.028571429","0","0","False","Mar","Returning_Customer","0"
"1180","1181","0","0","0","0","1","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1181","1182","1","0","0","0","3","321.5","0.05","0.1","0","0","False","Mar","Returning_Customer","0"
"1184","1185","6","98","0","0","12","343","0.019444444","0.032222222","0","0","True","Mar","Returning_Customer","0"
"1186","1187","0","0","0","0","7","272.5","0","0.033333333","0","0","True","Mar","New_Customer","0"
"1187","1188","0","0","0","0","3","81","0","0.066666667","0","0","False","Mar","Returning_Customer","0"
"1189","1190","0","0","0","0","7","251.6666667","0.028571429","0.011428571","0","0","True","Mar","Returning_Customer","0"
"1190","1191","4","132","0","0","7","1413.333333","0.036","0.029285714","0","0","False","Mar","Returning_Customer","0"
"1191","1192","0","0","0","0","3","79.5","0","0.033333333","0","0","False","Mar","Returning_Customer","0"
"1192","1193","3","23","0","0","6","83","0","0.014285714","0","0","False","Mar","New_Customer","0"
"1193","1194","2","20","0","0","17","584.5","0","0.011111111","0","0","False","Mar","Returning_Customer","0"
"1194","1195","3","39","0","0","30","940.8333333","0.012121212","0.024242424","0","0","False","Mar","Returning_Customer","0"
"1196","1197","0","0","0","0","77","4346.541667","0.003070175","0.023099415","0","0","False","Mar","Returning_Customer","0"
"1197","1198","0","0","0","0","5","50.5","0","0.04","0","0","True","Mar","Returning_Customer","0"
"1198","1199","0","0","0","0","6","74","0","0.02","0","0","False","Mar","Returning_Customer","0"
"1199","1200","0","0","0","0","8","83","0.057142857","0.095238095","0","0","False","Mar","Returning_Customer","0"
"1200","1201","4","16.66666667","0","0","68","2593.741667","0.002941176","0.012843137","0","0","False","Mar","Returning_Customer","0"
"1201","1202","0","0","0","0","6","59","0","0.033333333","0","0","False","Mar","Returning_Customer","0"
"1202","1203","2","197","4","219","53","1518.761111","0.007272727","0.005454545","0","0","True","Mar","Returning_Customer","0"
"1203","1204","0","0","0","0","6","62","0","0.04","0","0","False","Mar","Returning_Customer","0"
"1204","1205","0","0","0","0","30","365.4","0.027586207","0.035862069","0","0","False","Mar","Returning_Customer","0"
"1205","1206","2","15","0","0","7","50.5","0","0.028571429","0","0","False","Mar","Returning_Customer","0"
"1206","1207","0","0","0","0","12","468","0.016666667","0.033333333","0","0","False","Mar","Returning_Customer","0"
"1207","1208","5","710.3333333","0","0","23","7533.272727","0","0.007407407","0","0","False","Mar","Returning_Customer","0"
"1208","1209","4","84","0","0","35","1059","0","0.005882353","0","0","False","Mar","New_Customer","0"
"1209","1210","0","0","0","0","5","52","0","0.02","0","0","False","Mar","Returning_Customer","0"
"1210","1211","3","151","0","0","6","892","0","0.018518519","0","0","True","Mar","Returning_Customer","0"
"1211","1212","4","83.5","0","0","9","430.5","0","0.015384615","0","0","False","Mar","New_Customer","0"
"1212","1213","0","0","0","0","17","132.6333333","0.011764706","0.007843137","0","0","False","Mar","Returning_Customer","0"
"1213","1214","0","0","0","0","1","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1214","1215","0","0","0","0","1","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1215","1216","0","0","0","0","14","363.3181818","0.014285714","0.023809524","0","0","False","Mar","Returning_Customer","0"
"1216","1217","0","0","0","0","3","73","0","0.066666667","0","0","False","Mar","Returning_Customer","0"
"1217","1218","0","0","0","0","8","612","0","0.014285714","0","0","True","Mar","New_Customer","0"
"1218","1219","9","848.1428571","4","388.6666667","33","595.0095238","0","0.004651163","0","0","False","Mar","New_Customer","0"
"1220","1221","0","0","0","0","4","49.5","0","0.016666667","0","0","False","Mar","Returning_Customer","0"
"1221","1222","3","130.8333333","1","109","47","1813.208333","0","0.002083333","0","0","True","Mar","Returning_Customer","0"
"1222","1223","0","0","0","0","9","218","0","0.033333333","0","0","True","Mar","Returning_Customer","0"
"1223","1224","0","0","0","0","4","102","0","0.05","0","0","False","Mar","Returning_Customer","0"
"1224","1225","2","27","0","0","23","1278.090909","0","0.008333333","0","0","True","Mar","New_Customer","0"
"1225","1226","0","0","0","0","3","25","0","0.066666667","0","0","False","Mar","Returning_Customer","0"
"1226","1227","0","0","2","445","38","996.5166667","0.000854701","0.016544567","0","0","False","Mar","Returning_Customer","0"
"1227","1228","0","0","0","0","6","69.5","0","0.033333333","0","0","False","Mar","Returning_Customer","0"
"1228","1229","0","0","0","0","40","1530.248485","0.005128205","0.029795821","0","0","False","Mar","Returning_Customer","0"
"1229","1230","2","12","0","0","43","2595.280952","0.009090909","0.025378788","0","0","False","Mar","Returning_Customer","0"
"1230","1231","0","0","0","0","12","471.5","0.016666667","0.066666667","0","0","False","Mar","Returning_Customer","0"
"1231","1232","11","281.6309524","0","0","54","923.6757353","0","0.012261867","5.150663602","0","False","Mar","Returning_Customer","0"
"1232","1233","0","0","0","0","10","153","0.02","0.04","0","0","True","Mar","Returning_Customer","0"
"1234","1235","0","0","0","0","26","648.4","0","0.018","0","0","True","Mar","Returning_Customer","0"
"1235","1236","0","0","0","0","5","56","0.04","0.08","0","0","True","Mar","Returning_Customer","0"
"1236","1237","0","0","0","0","1","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1237","1238","0","0","0","0","21","263","0.00952381","0.030952381","0","0","False","Mar","Returning_Customer","0"
"1238","1239","0","0","0","0","6","193","0","0.033333333","0","0","True","Mar","Returning_Customer","0"
"1239","1240","0","0","0","0","3","38","0.1","0.122222222","0","0","False","Mar","Returning_Customer","0"
"1240","1241","0","0","0","0","8","116","0.025","0.1","0","0","False","Mar","Returning_Customer","0"
"1241","1242","3","31.33333333","0","0","33","1077.869048","0.0015625","0.01953125","0","0","False","Mar","Returning_Customer","0"
"1242","1243","0","0","0","0","5","266.3333333","0.04","0.08","0","0","False","Mar","Returning_Customer","0"
"1243","1244","0","0","0","0","3","17","0","0.033333333","0","0","False","Mar","Returning_Customer","0"
"1244","1245","0","0","0","0","3","67.5","0","0.066666667","0","0","True","Mar","Returning_Customer","0"
"1245","1246","3","81","1","0","28","499.6666667","0","0.022222222","0","0","False","Mar","Returning_Customer","0"
"1246","1247","1","5.5","0","0","7","286","0.025","0.05","0","0","False","Mar","Returning_Customer","0"
"1247","1248","4","81","0","0","8","112.7285714","0","0.02","0","0","False","Mar","Returning_Customer","0"
"1248","1249","1","18","0","0","24","1571","0","0.016666667","0","0","False","Mar","Returning_Customer","0"
"1249","1250","0","0","0","0","11","241","0","0.018181818","0","0","False","Mar","Returning_Customer","0"
"1250","1251","0","0","0","0","11","187","0.031818182","0.068181818","0","0","False","Mar","Returning_Customer","0"
"1252","1253","2","85.5","0","0","42","1741.483333","0","0.002051282","27.12804201","0","False","Mar","Returning_Customer","0"
"1253","1254","1","42","2","80.5","46","838.6833333","0","0.015416667","0","0","False","Mar","Returning_Customer","0"
"1254","1255","5","36.33333333","3","53","22","406","0.002564103","0.013461538","0","0","False","Mar","Returning_Customer","0"
"1255","1256","0","0","0","0","18","437.1875","0.011111111","0.006878307","0","0","True","Mar","Returning_Customer","0"
"1256","1257","2","33","0","0","28","898.5","0","0.013333333","0","0","False","Mar","Returning_Customer","0"
"1257","1258","0","0","0","0","19","215.75","0","0.021052632","0","0","False","Mar","Returning_Customer","0"
"1258","1259","7","110.25","0","0","20","266.5833333","0.011111111","0.039753086","0","0","False","Mar","Returning_Customer","0"
"1260","1261","0","0","0","0","16","2156","0.01875","0.035416667","0","0","False","Mar","Returning_Customer","0"
"1261","1262","0","0","0","0","17","557.1666667","0.023529412","0.049509804","0","0","False","Mar","Returning_Customer","0"
"1262","1263","2","27","1","35","19","461.05","0.016666667","0.026190476","16.33942857","0","False","Mar","Returning_Customer","0"
"1263","1264","0","0","0","0","18","1473.333333","0.011111111","0.044444444","0","0","False","Mar","Returning_Customer","0"
"1264","1265","4","155.5","0","0","13","474.8333333","0","0.00625","0","0","False","Mar","Returning_Customer","0"
"1265","1266","0","0","0","0","1","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1266","1267","0","0","0","0","6","212","0.026666667","0.03968254","0","0","False","Mar","Returning_Customer","0"
"1267","1268","5","487.5","0","0","11","500","0","0.015384615","0","0","False","Mar","New_Customer","0"
"1268","1269","0","0","3","56","10","369","0","0.016666667","0","0","True","Mar","New_Customer","0"
"1269","1270","0","0","0","0","5","136.6666667","0.02","0.12","0","0","True","Mar","Returning_Customer","0"
"1270","1271","0","0","0","0","10","243.2","0.02","0.04","0","0","False","Mar","Returning_Customer","0"
"1271","1272","0","0","0","0","12","459","0","0.02","0","0","False","Mar","Returning_Customer","0"
"1272","1273","5","376.8","3","105.6666667","6","441.4666667","0","0.003333333","0","0","False","Mar","Returning_Customer","0"
"1273","1274","4","985.5","4","308","6","328","0","0.015384615","0","0","False","Mar","New_Customer","0"
"1274","1275","0","0","0","0","3","36","0","0.033333333","0","0","False","Mar","Returning_Customer","0"
"1275","1276","0","0","0","0","20","518.6666667","0","0.011111111","0","0","False","Mar","Returning_Customer","0"
"1276","1277","7","606","1","33","26","631.4583333","0","0.007142857","0","0","False","Mar","Returning_Customer","0"
"1277","1278","11","1640.590909","0","0","16","1849.833333","0","0.013636364","10.78136364","0","False","Mar","Returning_Customer","0"
"1278","1279","1","0","0","0","8","436","0","0.022222222","0","0","True","Mar","Returning_Customer","0"
"1279","1280","0","0","0","0","5","132","0","0.04","0","0","True","Mar","Returning_Customer","0"
"1280","1281","2","63","0","0","35","850.3333333","0","0.005405405","0","0","True","Mar","New_Customer","0"
"1281","1282","11","228.0277778","1","32","17","457.7957265","0.007258065","0.044351348","0","0","False","Mar","Returning_Customer","0"
"1282","1283","0","0","0","0","5","143","0","0.04","0","0","False","Mar","Returning_Customer","0"
"1284","1285","3","76","0","0","24","1038.845238","0","0.008333333","0","0","False","Mar","New_Customer","0"
"1285","1286","0","0","0","0","1","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1286","1287","0","0","0","0","6","216","0","0.033333333","0","0","False","Mar","Returning_Customer","0"
"1287","1288","2","11","0","0","20","363.6666667","0.01","0.016666667","0","0","True","Mar","Returning_Customer","0"
"1288","1289","1","0","0","0","17","1314.25","0.045833333","0.1","0","0","False","Mar","Returning_Customer","0"
"1289","1290","0","0","0","0","5","146","0.146666667","0.186666667","0","0","False","Mar","Returning_Customer","0"
"1290","1291","0","0","0","0","8","228","0","0.028571429","0","0","False","Mar","Returning_Customer","0"
"1291","1292","0","0","0","0","2","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1292","1293","0","0","0","0","11","419.75","0","0.006060606","0","0","False","Mar","Returning_Customer","0"
"1293","1294","0","0","0","0","15","270","0.028571429","0.035714286","0","0","False","Mar","Returning_Customer","0"
"1294","1295","1","1.333333333","0","0","32","395.2222222","0.006060606","0.011111111","0","0","True","Mar","Returning_Customer","0"
"1295","1296","0","0","0","0","4","9","0.1","0.15","0","0","False","Mar","Returning_Customer","0"
"1296","1297","0","0","0","0","17","945.0108696","0.006334842","0.023889556","0","0","False","Mar","Returning_Customer","0"
"1297","1298","0","0","0","0","3","90","0","0.066666667","0","0","False","Mar","Returning_Customer","0"
"1299","1300","0","0","0","0","3","8","0","0.066666667","0","0","False","Mar","Returning_Customer","0"
"1300","1301","0","0","0","0","20","447.5","0.02","0.04","0","0","False","Mar","Returning_Customer","0"
"1301","1302","5","310","1","73","16","416.4","0","0.011111111","0","0","True","Mar","Returning_Customer","0"
"1302","1303","5","1417.5","0","0","36","1051.248276","0","0.002293202","0","0","True","Mar","Returning_Customer","0"
"1303","1304","3","960","0","0","10","1218","0","0.018181818","0","0","False","Mar","New_Customer","0"
"1305","1306","0","0","0","0","5","210","0.12","0.16","0","0","False","Mar","Returning_Customer","0"
"1306","1307","2","52","0","0","24","427.0833333","0.026388889","0.059722222","0","0","False","Mar","Returning_Customer","0"
"1307","1308","0","0","0","0","2","31","0","0.025","0","0","False","Mar","Returning_Customer","0"
"1308","1309","0","0","0","0","4","388","0.05","0.075","0","0","False","Mar","Returning_Customer","0"
"1309","1310","0","0","0","0","4","151.5","0","0.05","0","0","False","Mar","Returning_Customer","0"
"1310","1311","2","18.33333333","0","0","36","1387.606061","0.005263158","0.025438596","0","0","True","Mar","Returning_Customer","0"
"1311","1312","5","106","0","0","30","1418","0","0.010344828","0","0","False","Mar","New_Customer","0"
"1312","1313","6","91.88888889","0","0","25","437.2222222","0.028571429","0.035","0","0","True","Mar","Returning_Customer","0"
"1313","1314","3","18","0","0","14","411.5","0","0.023529412","0","0","False","Mar","Returning_Customer","0"
"1314","1315","2","36","0","0","13","142","0","0.013333333","0","0","False","Mar","Returning_Customer","0"
"1316","1317","2","17","0","0","20","1415.625","0.012698413","0.044761905","32.578313","0","False","Mar","Returning_Customer","0"
"1317","1318","0","0","0","0","1","0","0","0.2","0","0","False","Mar","Returning_Customer","0"
"1318","1319","7","139.5","0","0","30","1448.752381","0.006060606","0.012878788","0","0","False","Mar","New_Customer","0"
"1319","1320","0","0","0","0","3","96.5","0","0.022222222","0","0","True","Mar","Returning_Customer","0"
"1320","1321","4","178","2","209","17","2777.666667","0","0.009090909","0","0","False","Mar","Returning_Customer","0"
"1322","1323","2","107.3333333","0","0","8","224","0","0.01","0","0","True","Mar","Returning_Customer","0"
"1324","1325","2","211","1","58","71","3424.583333","0.001315789","0.015","0","0","True","Mar","Returning_Customer","0"
"1325","1326","0","0","0","0","1","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1326","1327","0","0","2","46","9","546","0","0.02","0","0","False","Mar","Returning_Customer","0"
"1327","1328","1","4","0","0","43","1418.5","0","0.018181818","0","0","True","Mar","Returning_Customer","0"
"1329","1330","4","183.25","1","21","20","651.4","0","0.004166667","0","0","False","Mar","Returning_Customer","0"
"1330","1331","2","55","0","0","6","249.5","0","0.033333333","0","0","False","Mar","New_Customer","0"
"1331","1332","0","0","0","0","11","337","0.045454545","0.061818182","0","0","False","Mar","Returning_Customer","0"
"1332","1333","0","0","0","0","1","0","0.2","0.2","0","0","True","Mar","Returning_Customer","0"
"1334","1335","0","0","1","83","16","223","0","0.023529412","0","0","False","Mar","Returning_Customer","0"
"1335","1336","1","3","2","373","6","66.83333333","0","0.0125","0","0","False","Mar","New_Customer","0"
"1336","1337","1","613.6666667","0","0","4","957","0.161904762","0.096298701","0","0","False","Mar","Returning_Customer","0"
"1337","1338","0","0","0","0","2","135","0","0.1","0","0","False","Mar","Returning_Customer","0"
"1340","1341","1","0","0","0","4","31","0","0.05","0","0","True","Mar","Returning_Customer","0"
"1341","1342","1","8","1","101","12","205.9761905","0.015384615","0.024358974","0","0","False","Mar","Returning_Customer","0"
"1342","1343","1","7","7","141","25","1644","0.002150538","0.018817204","0","0","False","Mar","Returning_Customer","0"
"1343","1344","2","102","0","0","4","268","0","0.013333333","0","0","True","Mar","Returning_Customer","0"
"1344","1345","0","0","0","0","8","158.5","0","0.05","0","0","True","Mar","Returning_Customer","0"
"1345","1346","1","7","0","0","11","298","0","0.006666667","0","0","True","Mar","Returning_Customer","0"
"1346","1347","3","1499.571429","1","186","31","2905.943651","0","0.010215054","0","0","False","Mar","Returning_Customer","0"
"1347","1348","0","0","0","0","41","419","0.01300813","0.03495935","0","0","False","Mar","Returning_Customer","0"
"1348","1349","0","0","0","0","5","279","0","0.04","0","0","False","Mar","Returning_Customer","0"
"1349","1350","1","0","0","0","43","1286.688889","0.004545455","0.030266123","4.289292857","0","False","Mar","Returning_Customer","0"
"1350","1351","1","74","0","0","49","1616.083333","0.004","0.016","0","0","False","Mar","Returning_Customer","0"
"1351","1352","2","1223","4","416","21","2755.67094","0.004545455","0.027575758","0","0","True","Mar","Returning_Customer","0"
"1352","1353","0","0","0","0","26","655.7833333","0.003846154","0.013782051","0","0","False","Mar","Returning_Customer","0"
"1354","1355","3","67","0","0","12","353","0","0.015384615","0","0","False","Mar","New_Customer","0"
"1355","1356","0","0","0","0","2","27","0","0.1","0","0","False","Mar","Returning_Customer","0"
"1356","1357","0","0","0","0","2","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1357","1358","3","242","0","0","12","286","0","0.014285714","0","0","True","Mar","New_Customer","0"
"1358","1359","0","0","0","0","6","835.8333333","0.033333333","0.066666667","0","0","False","Mar","Returning_Customer","0"
"1359","1360","7","217.8333333","1","23.5","18","338.1272727","0","0.014393939","0","0","False","Mar","Returning_Customer","0"
"1360","1361","0","0","0","0","2","22","0","0.1","0","0","False","Mar","Returning_Customer","0"
"1361","1362","2","136.6666667","1","9.5","20","1572.571429","0","0.015873016","0","0","False","Mar","Returning_Customer","0"
"1363","1364","0","0","0","0","2","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1364","1365","0","0","0","0","2","187","0.1","0.15","0","0","False","Mar","Returning_Customer","0"
"1365","1366","4","33","0","0","19","502.4583333","0","0.011904762","0","0","False","Mar","Returning_Customer","0"
"1366","1367","0","0","0","0","1","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1367","1368","3","14","0","0","20","1424.928571","0.01","0.022222222","0","0","False","Mar","Returning_Customer","0"
"1369","1370","5","91.83333333","0","0","32","1480.666667","0","0.006857143","0","0","True","Mar","Returning_Customer","0"
"1370","1371","1","31","0","0","6","25.5","0.066666667","0.083333333","0","0","False","Mar","Returning_Customer","0"
"1371","1372","0","0","0","0","5","236","0","0.04","0","0","False","Mar","Returning_Customer","0"
"1373","1374","0","0","0","0","5","182","0","0.04","0","0","False","Mar","Returning_Customer","0"
"1374","1375","0","0","0","0","24","854.3333333","0","0.008333333","0","0","False","Mar","Returning_Customer","0"
"1375","1376","0","0","0","0","3","39","0","0.022222222","0","0","False","Mar","Returning_Customer","0"
"1376","1377","0","0","0","0","15","1332.833333","0.014285714","0.005714286","0","0","True","Mar","Returning_Customer","0"
"1377","1378","5","89.75","0","0","16","467.9166667","0.011111111","0.016666667","0","0","True","Mar","Returning_Customer","0"
"1378","1379","1","9.5","0","0","25","674.25","0","0.017307692","0","0","False","Mar","Returning_Customer","0"
"1379","1380","9","165.5","0","0","50","2207.391667","0.001724138","0.009972955","15.30003763","0","True","Mar","Returning_Customer","0"
"1380","1381","0","0","0","0","10","300","0","0.05","0","0","False","Mar","Returning_Customer","0"
"1381","1382","0","0","0","0","1","0","0.2","0.2","0","0","False","Mar","Returning_Customer","0"
"1382","1383","0","0","0","0","6","177.5","0.033333333","0.044444444","0","0","False","Mar","Returning_Customer","0"
